URL,Label
www.dgzdrq.com/Images/,bad
spreadsheets.google.com/spreadsheet/formResponse?formkey=dHpwdTNqUEU2eFJpdHdvblNNZFdSLWc6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq,bad
1dream.yoo7.com/,bad
www.kffclub.com/technote7/data/member/index.php,bad
kunde.supported-amazon.net,bad
pastehtml.com/view/bbigdbn6q.html,bad
www.colourvibes.co.uk/~amor/08fd5924d2a158283e49a07336200493/webscr.html,bad
www.stairwaytoheavenyoga.com/old/wp-content/546464564564/index.htm,bad
twitrounds.com/passover-twitter-background/,bad
ib2wbradesco.atendimentoseguro.ms11.net/identifica.js/?456,bad
rpg.hannumatilainen.com/icu1/index.html,bad
nezar-mihoub.com/c/yahoo.html,bad
mywedstyle.ru/modules/mod_system/0804294215/323593505/,bad
'www.bjzjg.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fyxcswmius.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',bad
astrologiacondizionalista.com/templates/condizionalista_sito/us/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=57c144e51cab3fdd6b570bf8f38ea7ad,bad
app.qmailer.co.uk/link/8556/3620125/179552,bad
chaseonlinesecurity.chase.com.p2cuvffjjXgCLOJflYhoyBsoEQkbGXZPiCt.lsouueyte.is-gone.com/mui/index1.php?source=coxmail&customer=AdnBPxi6xd7lJgeyk7eIFWQoDfLRs6V9,bad
pastehtml.com/view/bbcbbk2xm.html,bad
www.villadesvignes.com/567/login.htm,bad
www.lesaem.org/dyn/news/documents/pd/www.paypal.fr/index.php?cmd=?cmd=_login&amp;amp;amp;dispatch=5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d96fec50118c72,bad
www.dubaibull.com/picasa/cgi-bin/cielo/cielo/index.php,bad
fblogin.v-info.info/,bad
www.tlbia.za.pl/,bad
ns0.allnorilsk.ru/images/dk/fileadmin/dessing/ccvs/login/date/account/fast/change/password/vbv/secure/safe/and/visa/save/dk/multa/treaba/,bad
wahler.com.br/Cielo2012/faleconosco.html,bad
garamthandi.usa.cc/,bad
www.starrysutherland.co.za/gallery/thumbs/mosh/rem/remax/index.htm,bad
goo.gl/JMlKR,bad
www.foodtruckfestivalsofne.com/del/,bad
pastehtml.com/view/benbm14jw.html,bad
steamterms.gegahost.net/,bad
krotzons.com/am9iYWJlcm5lckB0LW9ubGluZS5kZQ==/DEsdR/cgiq5pdalc1gr3hu8f,bad
tinyurl.com/myremax,bad
paypal2alert.blogspot.com/2012/05/paypal.html,bad
limecouch.com/RemaxNew/index.php,bad
suffsfurniture.com/tmp/reward/amexcoded/amexupdate/new/amex/,bad
home.comcast.net/~AUNTDA022/,bad
freeregisters25.blogspot.com/,bad
pages.ebay.co.uk.betroop.com/help/policies/index.html,bad
safeer.alafdal.net/,bad
www.blog.petvet.ie/wp-content/plugins/wp-members/yahoo.com/index.html,bad
www.dgsryh.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,bad
paypal.com.us.login-account.php.bin-cgi.webscr.member.confrime29402l5a4ca0176fcea75d8df98dc17f0d25aca0176fcea7.webskaindia.org.in/confirm.php?lo=ma&amp;uid=898475212/ca0176fcea75d8df98dc17vi/,bad
www.tibanapolis.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/51b522e9c479eb0510a48a7ceac755bd/,bad
siaservicios.com/wvvw/login.IIoydstsb.co.uk/banking/login.php,bad
inkatoursperu.com/web/components/hongleong/servicerequest.htm,bad
pastehtml.com/view/bg7t08mbn.html,bad
vi-0.webs.com/contact.htm,bad
eujuliano.com/signnownow/index.html.htm,bad
insurance365.in/remax/,bad
mce-desarrollo.utmetropolitana.edu.mx/~a10090326/www/webalizer/xp.php,bad
hlanz.org/billing/system/info/update/webscr/screaming/8999801765b4932548788db4dcb97f5d/,bad
thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/,bad
kettyle.co.uk/Paypal.com/0d39457934230911cc94476d756dba56/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc51421c64228e328a1a5d9d7d4d71201651421c64228e328a1a5d9d7d4d712016,bad
homelanddatadestruction.com/del/,bad
00000kx.rcomhost.com/??SignIn&errmsg=8&pUserId=&co_partnerId=2&siteid=0&pageType=-1&pa1=&i1=-1&UsingSSL=1&k=1&bshowgif=0&favoritenav=&ru=www.ebay.com/&ppMessage-ID:,bad
www.cpiano.com/js/?amp;amp;app=com-d3&amp;amp;amp;amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
www.noorbrands.com/cgi-binn/remax/index.htm,bad
pastehtml.com/view/ba8tgi23z.html,bad
freeitemsontibia.w.interia.pl/index.html,bad
passivemobilemoneymachine.com/Paypal_Virefication/796c8b705a7a52b05d512539f12dbd41/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,bad
www.mehndi4u.com/wp-content/themes/sketchbook/paypal.htm,bad
pastehtml.com/view/bzwxdlxl2.html,bad
www.koumuzik.org/ulk/templates/ja_larix/ja_menus/ja_moomenu/img/security/c0773f49e8c56ca3846febc55a576a83/,bad
pastehtml.com/view/b9m44oqlf.html,bad
so7ba7elwa.ibda3.org/,bad
www.xihang.com.cn/js/index.htm?app=com-d3&ref=ffreeqcus.battle.net/d3/en/index,bad
www.newpacc.za.pl/,bad
'shop.demo.webapp.dk/dk/loginAction.action.php?cmd=verification&amp;appId=ABONNESNEUF&amp;api=\%3C?echo\%20md5\%28uniqid\%28time\%28\%29\%29\%29;\%20?\%3E',bad
paypal-services.co/information-update&amp;FD1Q=QFSD5F5FG/,bad
webatualizerpremio.herobo.com/comprapremiada/,bad
www.filipecoelho.com/www.paypal.com/,bad
us.battle.net.login.en.ttweb.asia/login/en/login.html?app=wamref=www.battle.net/account/eor=0app=bam,bad
"'www.visualmethod.net/visual/picture/portal/page.htm?_pageid=73,124821903&amp;_dad=portal&amp;_schema=PORTAL'",bad
pastehtml.com/view/be0388nnh.html,bad
app.qmailer.co.uk/link/8556/3623658/179552,bad
www.bccplanning.com/css/.css/WwW.CgD.PT-c4c.html,bad
citionlineservice.com/1.royalbank.com/login.php,bad
martizet.de/cntrlde/webscr.php?cmd_=session.start,bad
mikteks.biz/S7XIde/webscr_prim.php?bWlrdGVrcy5iaXo=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDkxOTAxNQ==,bad
www.surdatanet.net/iopksd/index.php,bad
us.battle.net-bizzard-d3.account-com.net/battle_net_account.php?ref=us.battle.net/account/management/index.xml&amp;amp;amp;app=bam,bad
veziralan.com/components/hongleong/servicerequest.htm,bad
us.battle.net.ok.qw-rs.com/login/en/login.html?app=wam&amp;ref=https:battle.net/account/&amp;eor=0&amp;app=bam,bad
conkarrer.com/?www.paypal.de/,bad
intranet.kp-dp.fr/libraries/joomla/document/html/renderer/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654bd3d866c3228dd3d9d8223cdccd51694bd3d866c3228dd3d9d8223cdccd5169,bad
www.gorconsul.ru/plugins/paypal.com/webscr/m/e/q/p/z/x/j/id=102051/index.html,bad
kevinrynnrealestate.com/myimages/kundeservice.htm,bad
app.qmailer.co.uk/link/8556/3622069/179552,bad
www.elnortenj.com/logs/programa/surpreenda/index.php,bad
www.everyoneweb.com/zamzam12345/,bad
fouempire.com/libraries/eBaiISAPI.dll.htm?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=www.ebay.co.uk/,bad
www.stickersmakeyoufaster.com/del/,bad
bit.ly/SqWnjo,bad
bit.ly/ToBUb9,bad
sunrisetissueproducts.com.au/paypal.co.info.com.nz.au4/webscr.php,bad
teamadventures.in/includes/PEAR/lolo/wbsccr.php,bad
habbo.umforum.net/,bad
www.da.tzc.edu.cn/Images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g48fyrt4mn86wvnchtor26hgbfn83m48hg3ufggd4s83f4xct1aa.hoteltroni.com.br/pa/pa/,bad
hiposistem.co.rs/includes/js/dtree/img/webscr/?/cmd/=/_/login-run/f1a570ab01f562b70f98a97d6346db52/,bad
www.regaranch.info/grafika/file/2012/atualizacao/www.itau.com.br/,bad
paypal.com.cgi.bin.href.source.dispatch215120512105118.animalia.cl/get-into/,bad
www.tatianacrisan.com/aolupdate.htm,bad
runscape-service.info/m=weblogin/loginform.php?mod=offence-appealssl=0des=1expired=0dest=account_history.ws,bad
skc-consulting.com.au/plugins/system/paypalaccountupdates/paypalaccountupdates/,bad
footlooseindia.in/cadastro/adesao.do.php,bad
pastehtml.com/view/bfugk9f62.html,bad
www.12x315.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
spreadsheets.google.com/spreadsheet/viewform?formkey=dDVMMWdoVE5vVmlqMFRETEZiTTRVMGc6MQ,bad
www.mondaymadness.ca/ws9/,bad
gtazone1.w.interia.pl/,bad
atdf.de/wp-includes/js/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e1e6eb7c3cb46b4e4a861f9fc1d38506a1e6eb7c3cb46b4e4a861f9fc1d38506a,bad
www.archeus.ro/lingvistica/AdaugareDiacriticeOnline?query=mail.yahoo.com,bad
pastehtml.com/view/bgyizq469.html,bad
global-promotions-2012.com/?sov=125080&amp;id=cYawoo&amp;hid=esseqqigqeo&amp;tov=208606&amp;v=,bad
www.xhrn.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
www.emotionalvirtue.com/paypal.com.login-submit.dispatch.588235d80a13c0db1f8e263663d3faee8d43b1bb6ca6e/secure-code203/security/,bad
mobilemoneymakingmachines.com/auto/nav/You.Subscribe.toOne.Of-Our-Paid-Services/L=NuocSmKL8V2S2DKSYsaDdQE2JSQ.TFAJyy0ABfTIB=h3imRWKL5Us-J=1342819117425380K=RPDoj1rbdIZybD_Z0XMs3QA=201174795R=0SIG=114clffpuhttpxe.overview.mail.html,bad
www.tcsevres.fr/templates/rhuk_milkyway/Orange-id/,bad
photoshopotsergeya.ru/wp-includes/images/crystal/admin../remax.com.html,bad
croydonsds.vic.edu.au/files/content/seguro/bradesco/scripts/ib2k1.dll/LOGIN.php,bad
www.users.on.net/~johnson/internode/mum_setup_8.exe,bad
regionplus.sk/components/com_ckforms/css/Remax/index.htm,bad
viusolucoes.com.br/,bad
"'services-runescape-com-ml-forums.totalh.net/sl=0-forums.ws.14,15,437,63859515.html'",bad
secure.runescape.com.oknn.tk/m=weblogin/loginform.html?mod=www&ssl=0&dest,bad
consolidacao-creditos.com/,bad
hsiangher.com/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,bad
'www.carnabyrockbazar.it//components/com_virtuemart/themes/pbv_multi/Secure\%20Login.html',bad
tehran4.iastjd.ac.ir/www/pay/pal.com/personal/webappsmppabout-paypal-products/99754106633f94d350db34d548d6091a/63b9c5d0bb0585f2fef951671f1f5f84/index1.php.html,bad
www.gratismynt.dinstudio.se/,bad
spreadsheets.google.com/spreadsheet/embeddedform?formkey=dFo2c1l0U2ZvdmpjclM0NnpqWkVfU0E6MQ,bad
accountaccess.elementfx.com/carta.php,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks1389343vfThxnu67ksmeq-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-85687676/websrc.php?session.start,bad
open-prairie.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d6.trespuntocero.com.ar/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f25/565ef077e7bd782cc8b18bd98b411a91/Confirm/,bad
tmalltops.com/redirect.htm?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=www.ebay.co.uk/,bad
sscgi8baycouk.voila.net/8ec6gfyj8exufg9e8ftuerxjf8re7ft8ejr7yifu8reygtuicrjgi8rytg8jeryxkfdijefge8ykgjcfcejrcigyghrtgjcyergcregcierxjgheurxgerikxfjiermgferhikfxuyerxj8ft4jxf43x7f543cf7y438cjf483x6ft4c38cfu3f4cyf43bct4cify43h86ft34jf4c,bad
www.borghettipecas.com.br/site/includes/Archive/NATWEST/index.html,bad
webvalue4.com/ggg.php,bad
www.acheron.com.br/iem/link.php?M=1450849&amp;N=305&amp;L=5295&amp;F=H,bad
ilansorgula.com/h5io1/aoil/lokiJh1/dddec727c046d823a71994ed9f9df24b/,bad
cheapesthehotel.com/images/991797fd5bc6587ccfb3f093d6b61139/,bad
'www.hc54321.com/js/index.htm?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',bad
nhatkyvt.com/plugin/default/tpl/WelcomeScreen.html,bad
txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce41fec1f99c8cb0db1dbdd778f8bc1e7e41fec1f99c8cb0db1dbdd778f8bc1e7,bad
mm.nsu.ac.kr/Scripts/AC_RunActiveContent.php,bad
www.serjet.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
www.manualdigital.pt/images/smilies/img/css/style/?set=D.17447871232abcdefghij2346.1012277265388927655436&amp;type=2,bad
uvb.lg.ua/templates/a216/.PayPaI/,bad
www.khunpadpeng.go.th/upload/plan/index.htm,bad
thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/promocoessmiles/?84784787824HDJNDJDSJSHD//2724782784/,bad
home.comcast.net/~darski/kijiji.html,bad
www.kitquiosque.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,bad
nexusnovus.com/aa/,bad
app.qmailer.co.uk/link/8556/3623103/179552,bad
www.jhjfkj.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,bad
jagexltd.v2hd.com/login.htm,bad
app.qmailer.co.uk/link/8556/3624739/179552,bad
www.keyclient.it/,bad
en.aaok.asia/login/en/login.html,bad
paypal.com.cgi-bin.login1589114111g859f.sonreir.cl/paypal/2/be9483d24fb9d36353b82bf3e9868181/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1a8a7d3e45cc7930ff7e377995e62f771a8a7d3e45cc7930ff7e377995e62f771,bad
secure-runescape-com-mgs-weblogin-msw-mod-tickeyta-com-inbox-ws.tk/,bad
regerengineering.com/click/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,bad
www.1lorawicz.pl/zalaczniki_wso/hip/?pf/saiba_mais/,bad
paypal.cgi-bin.update.herf.secure.cente.5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a211r.buenosdeseos.cl/href/secure/center/update/limit/seccure/f4015387be218693c0aadc9906709586/,bad
'milah.org/wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New\%20B2B/New\%20B2B/index.htm',bad
twitlter.com/r1/?ncif,bad
www.stairwaytoheavenyoga.com/8347837843/,bad
www.easymarketing.hu/wp-includes/images/paypal/paypal/us/error_login.html,bad
secure.runescape.com.d.weblagon.loginforn.com/,bad
www.fortefenix.com.br/resources/locale/pt_BR/BR/index.html,bad
www.formchamp.com/goform.php?id=40610,bad
migranti-bg.com/wp-content/,bad
captivacation.com/Style/remax/,bad
www.rebekkamartins.com.br/~mpolvora/accounts.department.online.team/webscr.php,bad
www.operatelife.ru/ws/log.php,bad
bit.ly/NvxLTz,bad
pastehtml.com/view/bdt2m2skm.html,bad
austinrc.org/me/remax/,bad
hookthecrook.com/MDR/login.htm,bad
veryhotgirlsareheregetthem.blogspot.com/,bad
www.hotelior.pl/eng/mail/lang/bankPartnerRegistrationAuthenticate.aspx.htm,bad
verifiebdyvisa.thport.com/vbv.php,bad
kiransinghdesign.com/old_aol.1.2/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
go-segway.ru/b/e/,bad
rrcs-24-123-42-82.central.biz.rr.com/images/Fidelidade/index.asp,bad
johnnylucky.org/news/bdsc/index.html?10150119348939953&amp;set=a.10150119348759953.62949.19034719952&amp;type=1&amp;theater,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.lodgeisidora.cl/href/href/secure/center/update/limit/seccure/24a0b8b72c83361b7a1c456a9933266f/,bad
cultureringbg.com/js/login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd/aa6f7bbf9aeeb46c84ca445fa2d8d02b/,bad
annuityleadsnow.us/paypal/13a1f7b477591fe3834dee2684fadec9/index1.html,bad
ecosweb.net/PAYPAL/wbsccr.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365c1eea881550955f53fba2b4f72941aa2c1eea881550955f53fba2b4f72941aa2,bad
dadinthebox.com/old_aol.1.3/?amp;LigertID=1993745&amp;Lis=10&amp;us=1&amp;Login,bad
pruckt.5gbfree.com/,bad
www.bjemfoco.com.br/tmp/MasterCardPromocoes2012.com.br/,bad
www.cpiano.com/js/,bad
txellwebs.com/blog/wp-content/scap/0f3b500cdb2f850d4d281318c0d500d1/webscr.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcf0d778878417ad5e76ac7d55b5d95db0f0d778878417ad5e76ac7d55b5d95db0,bad
miabellamoments.com/8423472882/43264726363475426/,bad
clientele.mediashop.yonderhost.co.za/dede/djhfs/plsd/de/49i4uerh434r/cgs/webscrcmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,bad
tharts.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,bad
pastehtml.com/view/bg2z73mti.html,bad
www.pnc.net.ph/wp-content/themes/pnc/css/nab/myform.html,bad
jwhmcs.com//images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3.html,bad
www.remaxs.net/rem/Rema/,bad
home.comcast.net/~rklitz/redirecting4.htm,bad
pastehtml.com/view/basfu1xuk.html,bad
'milah.org/wp-admin/includes/NewB2B/NewB2B/NewB2B/NewB2B/NewB2B/New B2B/New B2B/index.htm',bad
gplayr.com/pub/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,bad
rurallincoln.com.ar/gustcmd/details.html,bad
app.qmailer.co.uk/link/8556/3620488/179552,bad
wldwsfwzx.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/indexapp=com-d3,bad
sexy-loves.blogspot.com/,bad
www.pvnusa.com/bin/details/transfer/myform.html,bad
exinoman.com/www.paypal.fr/7b58e6d459f4803ed79434d1bf3fae85/login.php,bad
paypel.com-us.sg.cgi.bin.webscr.cmd-p.gen.ua-outside.fe-mhgon4dpsbvr7d1pw7mecazmkgq3zfihr7ie4dkjdfmsfdfvkd.animalia.cl/href/secure/center/update/limit/seccure/,bad
g45gd.000a.biz/,bad
mikteks.biz/S7XIde/webscr_prim.php?bWlrdGVrcy5iaXo=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDkxMzM5Mg==,bad
jewn0se.byethost11.com/,bad
mail.cltdental.com/images/Fidelidade/index3.asp,bad
paypal.com.cgi.update.your.account.57845875965847548754.fastnetria.co.uk/www.paypal.com/Paypal/,bad
www.lucky-bamboo-plants.info/amazon/Enter.php?LOB=53026&amp;reason=&amp;portal=&amp;dltoken=5d008a3797c7df96cdb7a0275370a523,bad
pavpal.be.beswebdll.vrishtiimpex.com/xex-appphish/secure/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc981f307bd145141abf9d4d21e1c82f8a981f307bd145141abf9d4d21e1c82f8aa,bad
www.szorcik.pl/39k,bad
chardu.e-monsite.com/,bad
habbohotelmoedasgratisvipehc.blogspot.com/,bad
t.co/2lrH6ByQ,bad
app.qmailer.co.uk/link/8556/3624125/179552,bad
pieiow5.cu.cc/allegro.htm?product.php?product=OWJlMxhGRFtdQF8BVVMCAghTVx9BDUBtUAZHCVMZY2Q0Mg==&amp;amp;sg,bad
wirerover.com/webalizer/index3.html,bad
www.battlle.tk/login.asp,bad
2011site-seguro-cielo-fidelidade.com/eng.php,bad
www.inktadvies.nl/wp-content/plugins/stats/ibrm/paypal/,bad
portalparticipegol.net46.net/smiles/voegol/eloyalty_ptb/start.sweSWECmd=GotoView&amp;_sn=2.9uY7fQiVbk3a7yBoVT.ETJvY4KrR-Q93jdVWSWBRR5VAFs2MfCiKdlxaZY70cfqkbdktpKzn8_&amp;SWEView=Login,bad
cdhshop.org/0701310237/143493053/,bad
entretecno.cl/includes/facte/d66d798f8546172f3ded6356d1e445bb/webscr.php?dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5&cmd=_login-run,bad
administramos.net/images/stories/food/index.php,bad
jormart.com/.www.paypal.com.php,bad
www.147media.nl,bad
ahrchk2.hkcolocation.com/images/d/revalidate.htm?cmd_submitaccess0023044-submit=data_refund,bad
samapi.co.th/php/cache/AOLUPDATE/aol.html,bad
www.177899.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
online-verifikation.info/u2/jim@gentlemansclub.de/abgleich.php,bad
realnoob.com/Pagos/Paypal/Acceptpayment/Id/23404sd/TTrT.htm,bad
www.bboyoriginal.net/catalog/images/flesh/cgi-bin/index.php,bad
getir.net/2jf9,bad
rickyvilchez.com/b0x/paypal/b1d247eb5febbc2bd96b7745959e5e0e/,bad
www.upsideformation.fr/conf/ib2/componentes/,bad
www.gmtg-sousse.com/images/smilies/a3906138b5310dba9d6c4b06725d4716/,bad
mrmclaughlin.com/wp-includes/personal,bad
www.knowledgestewardship.com/myaccount.help.aoll/aol/,bad
nilop.edu.pk/webscr.php,bad
www.hotel-luna.sk/res/Halifax.htm,bad
www.paypal-login.de/login/29340/index.php,bad
waldrenconstructions.com.au/wordpress//wp-includes/images/update.php,bad
queensmiamicorner.com/manager.paypal.com/,bad
wwwhabbobp.blogspot.com/,bad
'us.battle.net-bizzard-d3.account-com.net/battle_net_account.php?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;amp;app=bam',bad
www.bccplanning.com/css/.css/WwW.CgD.PT-ecc.html,bad
www.ya-ching.tw/abn.amro.html,bad
truc-haminh.com/images/,bad
quartodemilharancharia.com.br/galeriafotos/premiacao/Categoria4/res/index.php,bad
pastehtml.com/view/bf74gg7y5.html,bad
www.admiralispanzio.hu/wp-content/themes/welcome_inn/index.html,bad
elmundodelanoticia.com/wp-includes/js/tinymce/inc/index.html,bad
pastehtml.com/view/batgj4r3u.html,bad
iridia.poland.fm.interia.pl/index.htm,bad
pastehtml.com/view/bgk41jikt.html,bad
fedraquintanilla1.cmail3.com/t/j-l-wllpk-yhdlkrtyj-t/,bad
hosting.pilsfree.net/jozka/cgi.bin/18e0c55b3ba7aeeb4f254214739b5df0/,bad
x.co/kg7g,bad
apalones.com/mail/link.php?M=21865759&amp;N=867&amp;L=374&amp;F=H,bad
singinetbay.nm.ru/Id=noosa4wd&co_partnerId=2&siteid=15&pageType=-1&pa1=&i1=-1&UsingSSL=1&k=1&.htm,bad
ktznoel.com/kta/it/webscr.php,bad
www.postepay-it.sicurezza.niudqxzpbal.bedavaoyun.biz.tr/jss/loginxx/authentication,bad
www.ek63.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
vinacas.com.vn/uploads/assets/vinacas_tvc/vergilmedianlicscard/index.php,bad
thermocomponenti.com/modules/Login0/login.php,bad
www.kiarmedical.com/ckfinder/userfiles/images/web-interlan/interlan/ingresando258.php,bad
peacehouse.kr/sec-fr/Processing.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43656354a306b202906b00d2ce7504360f466354a306b202906b00d2ce7504360f46,bad
pastehtml.com/view/bfyuo5phb.html,bad
dalilaoliveira.com/del/,bad
bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=Y2luZGVyZWxsYTY4MkBhcmNvci5kZQ==,bad
www.alcq.com.au/wp-includes/personal/logon/login.jsp.htm,bad
www.anc.edu.au/190283/wbcr.html?cmd=_login-run&dispatch=4624g80a13c0db1f8e263663d3faee8d195a86e1d217942f7415cf1b4a661698,bad
link.fromdoppler.com/kEjw/fphzth/dqyxs/a,bad
lesitedupacs.com/images/5091795443/323593505/,bad
www.vlcek.at/thumb.php?redit=Santander/Atualizacao/santander.asp,bad
morganselec.com/old_aol.1.3country/?Login=3D&amp;Lis=10&amp;LigertID=1993745&amp;us=1,bad
www.batlle.tk/login.asp?ref=https:/us.battle.net/account/management2findex.xml&app=bam,bad
www.piano09.com/board/data/care/CodingNetworkchaseINSTALL/new.html,bad
www.ihr-einkauf.com/ie_bilder/Files/files/it/login/paypal/webscr/antispam/datasecure/file/client/pp/,bad
www.sevkon.net/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
arcot6.mcsecurec.com/,bad
zippo49.w.interia.pl/,bad
www.cmu1h.com/dll/index.htm?app=com-d&us.battle.net/login/en/?ref=http/::us.battle.net:d3:en:index,bad
cristianas.info/https/www/paypal.com/cgi-bin/service/update/security/25112qa5885d80a13c0db1f8e263663d3faee8db2b24f725112qa5885d80a13c0db1f8e263663d3faee8db2b24f7b84fass0b84fass0/secure-code38/security/,bad
us.battle.net.login.en.rf-login.com/login/en/login.html?app=wam&ref=www.worldofwarcraft.com/account/&eor=0&app=bam,bad
question-homeaway.com/login/auth/homeaway/login/service/confirm/login.php,bad
www.sunjsc.vn/admin/webroot/video/upload/hmrc/allaccounts/metrobank/index.htm,bad
melodylove.ru/images/stories/style/s/,bad
'paypal.com.us.login-account.php.bin-cgi.webscr.member.confrime29402l5a4ca0176fcea75d8df98dc17f0d25aca0176fcea7.webskaindia.org.in/confirm.php\%3flo=ma&amp;uid=898475212/ca0176fcea75d8df98dc17vi/',bad
www.joaoamorim.com.br/plugins/system/mtupgrade/index.php,bad
spreadsheets.google.com/spreadsheet/viewform?formkey=dEJ3MkhjNFBzdWRZaGV6eV9RclBSR0E6MQ,bad
craigslist-alert-notification-no499.com/,bad
